tower_id,operator,technology,has_3g,has_4g,has_5g,power_class,station_type,is_indoor,E_LV95,N_LV95,lat_wgs84,lon_wgs84,source
TOWER_1112,Swisscom EVAA,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2568195,1114817,46.184065,7.026721,BAKOM/geo.admin.ch (22.02.26)
TOWER_1113,Swisscom MOMV,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2494858,1120119,46.224299,6.075848,BAKOM/geo.admin.ch (22.02.26)
TOWER_1114,Sunrise GE058-5,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2504611,1118077,46.207385,6.202655,BAKOM/geo.admin.ch (22.02.26)
TOWER_1115,Swisscom NVRB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2506655,1135762,46.36674,6.225594,BAKOM/geo.admin.ch (22.02.26)
TOWER_1116,Sunrise GE654-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2494608,1120418,46.226949,6.072541,BAKOM/geo.admin.ch (22.02.26)
TOWER_1117,Sunrise VD073-1,"Technology 4G,5G",False,True,True,low,Outdoor ≤ 6 Werp,False,2537137,1152027,46.516592,6.619473,BAKOM/geo.admin.ch (22.02.26)
TOWER_1118,Salt VD_0743C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2508370,1144028,46.441325,6.246245,BAKOM/geo.admin.ch (22.02.26)
TOWER_1119,Salt GE_2230A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497632,1113952,46.169259,6.113146,BAKOM/geo.admin.ch (22.02.26)
TOWER_1120,Swisscom MHOP,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2561226,1122030,46.248584,6.935868,BAKOM/geo.admin.ch (22.02.26)
TOWER_1121,Swisscom FENI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555975,1148206,46.483724,6.865303,BAKOM/geo.admin.ch (22.02.26)
TOWER_1122,Salt VD_8507B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2548953,1150713,46.505777,6.773583,BAKOM/geo.admin.ch (22.02.26)
TOWER_1123,Salt GE_4659C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498941,1116593,46.193211,6.129522,BAKOM/geo.admin.ch (22.02.26)
TOWER_1124,Salt VD_6035A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2538513,1154859,46.542193,6.637025,BAKOM/geo.admin.ch (22.02.26)
TOWER_1125,Swisscom GNEF,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2506349,1124236,46.263026,6.223936,BAKOM/geo.admin.ch (22.02.26)
TOWER_1126,Salt VD_0732C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2520121,1149216,46.489493,6.398247,BAKOM/geo.admin.ch (22.02.26)
TOWER_1127,Swisscom BENT,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2541674,1153574,46.530918,6.678395,BAKOM/geo.admin.ch (22.02.26)
TOWER_1128,Swisscom GFNY,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2498934,1120972,46.232596,6.128484,BAKOM/geo.admin.ch (22.02.26)
TOWER_1129,Swisscom GNPF,"Technology 3G,4G,5G",True,True,True,low,Tunnel,False,2498073,1121362,46.235973,6.11724,BAKOM/geo.admin.ch (22.02.26)
TOWER_1130,Swisscom GCNV,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2500164,1118427,46.209889,6.14497,BAKOM/geo.admin.ch (22.02.26)
TOWER_1131,Swisscom GHII,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2505245,1118076,46.207466,6.210869,BAKOM/geo.admin.ch (22.02.26)
TOWER_1132,Salt GE_7744A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2500404,1118996,46.215042,6.147958,BAKOM/geo.admin.ch (22.02.26)
TOWER_1133,Salt VS_2004B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2562226,1122441,46.252338,6.948801,BAKOM/geo.admin.ch (22.02.26)
TOWER_1134,Swisscom CAUX,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2561409,1142455,46.432326,6.936546,BAKOM/geo.admin.ch (22.02.26)
TOWER_1135,Swisscom MDPA,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2493620,1120330,46.226002,6.059757,BAKOM/geo.admin.ch (22.02.26)
TOWER_1136,Salt GE_0062E,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2490379,1116526,46.191269,6.018649,BAKOM/geo.admin.ch (22.02.26)
TOWER_1137,Swisscom VIZC,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2560610,1137110,46.384199,6.926605,BAKOM/geo.admin.ch (22.02.26)
TOWER_1138,Salt VS_0038A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555553,1121263,46.241334,6.862384,BAKOM/geo.admin.ch (22.02.26)
TOWER_1139,Salt GE_0019C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500636,1116635,46.19384,6.151466,BAKOM/geo.admin.ch (22.02.26)
TOWER_1140,Salt VD_2005A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2535541,1153603,46.530616,6.598457,BAKOM/geo.admin.ch (22.02.26)
TOWER_1141,Salt GE_3003B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2499525,1121018,46.233098,6.136134,BAKOM/geo.admin.ch (22.02.26)
TOWER_1142,SBB MOR-TOL-01467,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2526066,1149992,46.497156,6.475546,BAKOM/geo.admin.ch (22.02.26)
TOWER_1143,Salt VD_2519A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2514714,1154892,46.539881,6.326785,BAKOM/geo.admin.ch (22.02.26)
TOWER_1144,Salt GE_7523A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500298,1117739,46.20372,6.146853,BAKOM/geo.admin.ch (22.02.26)
TOWER_1145,Salt GE_3035A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498694,1115032,46.179133,6.126661,BAKOM/geo.admin.ch (22.02.26)
TOWER_1146,Swisscom BERE,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2567881,1121842,46.247243,7.022172,BAKOM/geo.admin.ch (22.02.26)
TOWER_1147,Swisscom GDBF,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2510984,1140525,46.410169,6.280929,BAKOM/geo.admin.ch (22.02.26)
TOWER_1148,Salt GE_0086A,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2499693,1119412,46.218678,6.138656,BAKOM/geo.admin.ch (22.02.26)
TOWER_1149,Salt VD_0515A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2509104,1141866,46.421979,6.256219,BAKOM/geo.admin.ch (22.02.26)
TOWER_1150,Swisscom LACN,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2538620,1152560,46.521524,6.638726,BAKOM/geo.admin.ch (22.02.26)
TOWER_1151,Salt VD_7543A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2536179,1154013,46.534365,6.606716,BAKOM/geo.admin.ch (22.02.26)
TOWER_1152,Salt VD_3921B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2530025,1152875,46.523514,6.526676,BAKOM/geo.admin.ch (22.02.26)
TOWER_1153,SBB CHY-GESE-05874,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2500166,1119947,46.22356,6.144671,BAKOM/geo.admin.ch (22.02.26)
TOWER_1154,Swisscom TOGR,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2555318,1144793,46.452979,6.857076,BAKOM/geo.admin.ch (22.02.26)
TOWER_1155,Swisscom GTHD,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2501225,1125115,46.270199,6.157301,BAKOM/geo.admin.ch (22.02.26)
TOWER_1156,Salt VD_6935A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2536333,1152702,46.522587,6.608904,BAKOM/geo.admin.ch (22.02.26)
TOWER_1157,Swisscom VRVI,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2495242,1119112,46.215302,6.08105,BAKOM/geo.admin.ch (22.02.26)
TOWER_1158,Salt GE_3008D,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2501420,1116747,46.194963,6.161596,BAKOM/geo.admin.ch (22.02.26)
TOWER_1159,Swisscom PLHC,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2535772,1153597,46.530584,6.601469,BAKOM/geo.admin.ch (22.02.26)
TOWER_1160,Swisscom LATV,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537025,1152232,46.518425,6.617986,BAKOM/geo.admin.ch (22.02.26)
TOWER_1161,Salt GE_7749A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2500672,1118700,46.212419,6.151493,BAKOM/geo.admin.ch (22.02.26)
TOWER_1162,Salt VD_1851A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555202,1145029,46.455094,6.855544,BAKOM/geo.admin.ch (22.02.26)
TOWER_1163,Salt VD_7095A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2556964,1147685,46.479101,6.878231,BAKOM/geo.admin.ch (22.02.26)
TOWER_1164,Salt GE_4118A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2502886,1116482,46.192793,6.180639,BAKOM/geo.admin.ch (22.02.26)
TOWER_1165,Sunrise GE276-1,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2497770,1121190,46.23438,6.11335,BAKOM/geo.admin.ch (22.02.26)
TOWER_1166,Swisscom GPRV,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500817,1117485,46.201512,6.15363,BAKOM/geo.admin.ch (22.02.26)
TOWER_1167,Salt VD_0125C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2538179,1152005,46.516491,6.633053,BAKOM/geo.admin.ch (22.02.26)
TOWER_1168,Salt GE_8016A,"Technology 3G,5G",True,False,True,low,Outdoor ≤ 6 Werp,False,2500367,1117661,46.203029,6.147763,BAKOM/geo.admin.ch (22.02.26)
TOWER_1169,Salt VD_6038B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2528832,1152501,46.520024,6.511187,BAKOM/geo.admin.ch (22.02.26)
TOWER_1170,Swisscom LBNP,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2498689,1115868,46.186652,6.126415,BAKOM/geo.admin.ch (22.02.26)
TOWER_1171,Salt VD_5013A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2526087,1150342,46.500306,6.475764,BAKOM/geo.admin.ch (22.02.26)
TOWER_1172,Swisscom VPED,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2496937,1119396,46.218118,6.102949,BAKOM/geo.admin.ch (22.02.26)
TOWER_1173,Sunrise VD003-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2538404,1151634,46.513174,6.636034,BAKOM/geo.admin.ch (22.02.26)
TOWER_1174,SBB VTE-CU-00669,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2543875,1149610,46.495449,6.707563,BAKOM/geo.admin.ch (22.02.26)
TOWER_1175,Swisscom POZI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497140,1113404,46.164255,6.106897,BAKOM/geo.admin.ch (22.02.26)
TOWER_1176,Sunrise GE054-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2500478,1116754,46.194887,6.149394,BAKOM/geo.admin.ch (22.02.26)
TOWER_1177,Salt VD_7673A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2533111,1152402,46.519575,6.56696,BAKOM/geo.admin.ch (22.02.26)
TOWER_1178,Salt VD_0112C,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2556663,1149727,46.497451,6.87412,BAKOM/geo.admin.ch (22.02.26)
TOWER_1179,Salt VD_2519A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2514715,1154891,46.539872,6.326799,BAKOM/geo.admin.ch (22.02.26)
TOWER_1180,Salt VD_6055A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2536593,1152984,46.525149,6.612253,BAKOM/geo.admin.ch (22.02.26)
TOWER_1181,Swisscom MTRC,"Technology 4G,5G",False,True,True,low,Tunnel,False,2494354,1120715,46.229581,6.069182,BAKOM/geo.admin.ch (22.02.26)
TOWER_1182,Salt VD_3068A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2506503,1137613,46.383367,6.223246,BAKOM/geo.admin.ch (22.02.26)
TOWER_1183,Salt VD_5005A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2548369,1148660,46.487265,6.766204,BAKOM/geo.admin.ch (22.02.26)
TOWER_1184,Salt VD_2003D,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533472,1152242,46.518171,6.571687,BAKOM/geo.admin.ch (22.02.26)
TOWER_1185,Swisscom GTUO,"Technology 3G,4G,5G",True,True,True,low,Tunnel,False,2498951,1121335,46.235863,6.128626,BAKOM/geo.admin.ch (22.02.26)
TOWER_1186,Swisscom VEAI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497093,1117666,46.202582,6.105351,BAKOM/geo.admin.ch (22.02.26)
TOWER_1187,Swisscom RLGM,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2535554,1152980,46.525013,6.598714,BAKOM/geo.admin.ch (22.02.26)
TOWER_1188,Salt VD_7071A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2538619,1152548,46.521415,6.638714,BAKOM/geo.admin.ch (22.02.26)
TOWER_1189,Salt VD_6038B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2528833,1152501,46.520024,6.511201,BAKOM/geo.admin.ch (22.02.26)
TOWER_1190,Swisscom LUTC,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2543615,1150530,46.503703,6.704065,BAKOM/geo.admin.ch (22.02.26)
TOWER_1191,Swisscom CLXE,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2495053,1129644,46.309999,6.076232,BAKOM/geo.admin.ch (22.02.26)
TOWER_1192,Swisscom GEMA,Technology 4G,False,True,False,low,Outdoor > 6 Werp,False,2501378,1117645,46.203034,6.160863,BAKOM/geo.admin.ch (22.02.26)
TOWER_1193,Swisscom THME,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2504605,1116438,46.192642,6.202912,BAKOM/geo.admin.ch (22.02.26)
TOWER_1194,Swisscom CRM1,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2556008,1148245,46.484077,6.865729,BAKOM/geo.admin.ch (22.02.26)
TOWER_1195,Swisscom RECD,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2535022,1153818,46.5325,6.591663,BAKOM/geo.admin.ch (22.02.26)
TOWER_1196,Swisscom MOCW,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2563113,1122621,46.254006,6.960289,BAKOM/geo.admin.ch (22.02.26)
TOWER_1197,Swisscom LBCC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2537710,1152840,46.523958,6.626829,BAKOM/geo.admin.ch (22.02.26)
TOWER_1198,Swisscom GUIT,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2499719,1119739,46.221623,6.138923,BAKOM/geo.admin.ch (22.02.26)
TOWER_1199,SBB VM-ZIM-06673,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2494329,1119818,46.221509,6.069061,BAKOM/geo.admin.ch (22.02.26)
TOWER_1200,Salt GE_3023A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2496952,1115787,46.18566,6.103939,BAKOM/geo.admin.ch (22.02.26)
TOWER_1201,Swisscom LPLB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2537435,1153395,46.528925,6.623171,BAKOM/geo.admin.ch (22.02.26)
TOWER_1202,SBB PDS-SM-05143,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2566248,1118560,46.21764,7.001236,BAKOM/geo.admin.ch (22.02.26)
TOWER_1203,Swisscom GPLO,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2500540,1116712,46.194519,6.150206,BAKOM/geo.admin.ch (22.02.26)
TOWER_1204,SBB EV-VERN-05791,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2568101,1113116,46.16876,7.02562,BAKOM/geo.admin.ch (22.02.26)
TOWER_1205,Swisscom TJLC,"Technology 3G,4G",True,True,False,low,Tunnel,False,2566133,1145033,46.455772,6.997819,BAKOM/geo.admin.ch (22.02.26)
TOWER_1206,Swisscom VEPO,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2551670,1146680,46.4697,6.809401,BAKOM/geo.admin.ch (22.02.26)
TOWER_1207,Swisscom PENE,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2491603,1117575,46.200902,6.034258,BAKOM/geo.admin.ch (22.02.26)
TOWER_1208,Swisscom MTHG,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2562487,1122942,46.256859,6.952145,BAKOM/geo.admin.ch (22.02.26)
TOWER_1209,Sunrise VD310-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2549250,1150500,46.503883,6.777476,BAKOM/geo.admin.ch (22.02.26)
TOWER_1210,Swisscom CROB,"Technology 3G,4G,5G",True,True,True,low,Outdoor > 6 Werp,False,2499269,1116560,46.192963,6.133777,BAKOM/geo.admin.ch (22.02.26)
TOWER_1211,Swisscom GRCF,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2545338,1149826,46.497513,6.726594,BAKOM/geo.admin.ch (22.02.26)
TOWER_1212,Salt VD_7035D,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2537007,1154306,46.537079,6.617468,BAKOM/geo.admin.ch (22.02.26)
TOWER_1213,Swisscom VALL,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2560673,1145566,46.460268,6.926707,BAKOM/geo.admin.ch (22.02.26)
TOWER_1214,Sunrise GE288-1,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2493638,1117319,46.198924,6.060676,BAKOM/geo.admin.ch (22.02.26)
TOWER_1215,Salt VD_3068A,"Technology 3G,4G,5G",True,True,True,low,Outdoor > 6 Werp,False,2506513,1137598,46.383234,6.223379,BAKOM/geo.admin.ch (22.02.26)
TOWER_1216,Salt VD_7875A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2556894,1147647,46.478755,6.877323,BAKOM/geo.admin.ch (22.02.26)
TOWER_1217,Swisscom CEQU,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2506583,1135899,46.367962,6.224631,BAKOM/geo.admin.ch (22.02.26)
TOWER_1218,Salt VD_7500A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2507366,1137549,46.382911,6.234475,BAKOM/geo.admin.ch (22.02.26)
TOWER_1219,Swisscom LMLO,Technology 5G,False,False,True,low,Outdoor > 6 Werp,False,2538172,1151510,46.512037,6.633028,BAKOM/geo.admin.ch (22.02.26)
TOWER_1220,Sunrise GE141-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2501594,1116864,46.196041,6.163825,BAKOM/geo.admin.ch (22.02.26)
TOWER_1221,SBB VEY-VIL-02743,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2560753,1140487,46.414585,6.928178,BAKOM/geo.admin.ch (22.02.26)
TOWER_1222,Swisscom GEAV,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2509581,1140891,46.413273,6.262613,BAKOM/geo.admin.ch (22.02.26)
TOWER_1223,Salt VD_0771A,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2553380,1148022,46.481893,6.831528,BAKOM/geo.admin.ch (22.02.26)
TOWER_1224,Salt GE_7724A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2500409,1118994,46.215025,6.148023,BAKOM/geo.admin.ch (22.02.26)
TOWER_1225,Swisscom AVAT,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2561668,1144476,46.450521,6.939749,BAKOM/geo.admin.ch (22.02.26)
TOWER_1226,Sunrise GE047-3,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2500280,1118905,46.214205,6.146371,BAKOM/geo.admin.ch (22.02.26)
TOWER_1227,Swisscom GBHE,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2500579,1117074,46.197781,6.150634,BAKOM/geo.admin.ch (22.02.26)
TOWER_1228,Swisscom JORD,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2544049,1150685,46.505133,6.7097,BAKOM/geo.admin.ch (22.02.26)
TOWER_1229,Salt VD_5043A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2524845,1148864,46.486874,6.459826,BAKOM/geo.admin.ch (22.02.26)
TOWER_1230,Salt VD_1298B,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2537950,1152975,46.525195,6.629939,BAKOM/geo.admin.ch (22.02.26)
TOWER_1231,Sunrise VD758-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537791,1151317,46.510266,6.62809,BAKOM/geo.admin.ch (22.02.26)
TOWER_1232,Salt GE_3004E,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2499680,1122210,46.243842,6.137887,BAKOM/geo.admin.ch (22.02.26)
TOWER_1233,SBB GLA-PRN-03619,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2508742,1139644,46.401944,6.251948,BAKOM/geo.admin.ch (22.02.26)
TOWER_1234,Salt VD_3507A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2526413,1152855,46.522947,6.47961,BAKOM/geo.admin.ch (22.02.26)
TOWER_1235,Salt VD_1391A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2558517,1143569,46.442174,6.898821,BAKOM/geo.admin.ch (22.02.26)
TOWER_1236,Swisscom NYFA,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2507097,1136238,46.371082,6.231241,BAKOM/geo.admin.ch (22.02.26)
TOWER_1237,Swisscom BALX,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2497649,1119458,46.218784,6.112161,BAKOM/geo.admin.ch (22.02.26)
TOWER_1238,Salt GE_3103A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2499361,1120696,46.230177,6.134078,BAKOM/geo.admin.ch (22.02.26)
TOWER_1239,Swisscom SFER,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2522553,1147706,46.476197,6.430172,BAKOM/geo.admin.ch (22.02.26)
TOWER_1240,Salt VD_0401C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2542159,1152250,46.51905,6.684882,BAKOM/geo.admin.ch (22.02.26)
TOWER_1241,Swisscom MTPG,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2495422,1120631,46.228992,6.083042,BAKOM/geo.admin.ch (22.02.26)
TOWER_1242,Salt VD_0112C,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2556664,1149724,46.497424,6.874133,BAKOM/geo.admin.ch (22.02.26)
TOWER_1243,Sunrise GE601-5,"Technology 4G,5G",False,True,True,high,Outdoor > 6 Werp,False,2490877,1119694,46.219843,6.024359,BAKOM/geo.admin.ch (22.02.26)
TOWER_1244,Sunrise VD140-4,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537053,1153697,46.531605,6.618151,BAKOM/geo.admin.ch (22.02.26)
TOWER_1245,Swisscom ECBA,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533038,1153167,46.526448,6.565898,BAKOM/geo.admin.ch (22.02.26)
TOWER_1246,Salt GE_2295A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500106,1126404,46.281628,6.142511,BAKOM/geo.admin.ch (22.02.26)
TOWER_1247,Salt VD_5008C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2554173,1145833,46.462257,6.842071,BAKOM/geo.admin.ch (22.02.26)
TOWER_1248,Swisscom LACV,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2538708,1153190,46.527198,6.639789,BAKOM/geo.admin.ch (22.02.26)
TOWER_1249,Salt VD_4589B,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2556071,1144525,46.450618,6.866902,BAKOM/geo.admin.ch (22.02.26)
TOWER_1250,Sunrise VD426-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2557867,1146623,46.469606,6.890085,BAKOM/geo.admin.ch (22.02.26)
TOWER_1251,Swisscom GPRC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2499970,1118190,46.207728,6.142507,BAKOM/geo.admin.ch (22.02.26)
TOWER_1252,Salt GE_7872A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2495397,1119295,46.216972,6.083018,BAKOM/geo.admin.ch (22.02.26)
TOWER_1253,Swisscom VEDR,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2501923,1128043,46.296637,6.165738,BAKOM/geo.admin.ch (22.02.26)
