stop_name,lat_wgs84,lon_wgs84,station_id,gtfs_stop_ids
"Grand-Lancy, La Chapelle",46.170825,6.135543,,8593060:
"Grand-Lancy, Préventorium",46.172937,6.133005,,8592994:
"Lancy-Bachet, gare",46.173725,6.129607,,8587075:
"Plan-les-Ouates, ZIPLO",46.166436,6.102705,,8593073:C
"Plan-les-Ouates, Manufactures",46.165159,6.105252,,8595036:W
"Plan-les-Ouates, Pré-Fleuri",46.166312,6.107319,,8593065:N
"Plan-les-Ouates, Champ-Filles",46.16752,6.109853,,8593056:J
"Plan-les-Ouates, Vélodrome",46.167419,6.115787,,8593071:H
"Plan-les-Ouates, mairie",46.168599,6.118179,,8587083:D
"Plan-les-Ouates, Aviateurs",46.169586,6.120253,,8593064:R
"Plan-les-Ouates, Comm.-Réunies",46.171133,6.123363,,8593057:T
"Plan-les-Ouates, Laiteries",46.168204,6.106205,,8511188:G
"Collonges, marché",46.141998,6.138922,,1401636:O
"Landecy, La Mûre",46.142392,6.133077,,8595013:B
"Archamps, Pont de Combe",46.138668,6.128161,,1401637:A
"Genève, Rive",46.201864,6.15281,,8587061:I
"Genève, Place des Eaux-Vives",46.202291,6.156011,,8592883:S
"Genève, 31-Décembre",46.2017,6.162117,,8592773:N
"Genève-Eaux-Vives, gare/Bloch",46.203034,6.166283,,8592865:E
"Genève-Eaux-Vives, gare/Vadier",46.202886,6.169915,,8507347:H
"Cologny, Pré-Picot",46.203846,6.175316,,8507355:O
"Chêne-Bougeries, Gradelle",46.204968,6.180469,,8587384:T
"Cologny, Le-Fort",46.209097,6.180694,,8592748:G
"Cologny, croisée",46.212348,6.184222,,8587047:I
"Cologny, temple",46.216185,6.18137,,8592752:
"Cologny, Chemin des Fours",46.217483,6.183222,,8587046:
"Cologny, mairie",46.219322,6.185189,,8587385:
"Cologny, Fraidieu",46.220981,6.187924,,8592745:
"Cologny, Bessinge",46.22478,6.192205,,8592740:
"Cologny, Rippaz",46.228634,6.196723,,8592750:
"Vésenaz, Princes",46.232845,6.201673,,8592731:
"Vésenaz, Capite",46.234674,6.203729,,8587069:
"Vésenaz, Crêts-de-la-Capite",46.235613,6.207839,,8592732:
"Choulex, Bonvard",46.232717,6.21123,,8592717:
"Choulex, Rouette",46.23092,6.213105,,8592719:
"Meinier, Carre-d'Amont",46.236128,6.217042,,8587925:
"Meinier, Pralys",46.243642,6.226459,,8593004:
"Meinier, Tour",46.245802,6.231586,,8587077:
"Meinier, église",46.246518,6.233799,,8593001:
"Meinier, Route de Corsinge",46.246398,6.237084,,8593006:
"Meinier, Merlinge",46.24865,6.247317,,8593002:
"Gy, La Chêna",46.249591,6.254688,,8592955:
"Gy, Baraque-à-Cloud",46.247442,6.257406,,8595457:
"Gy, Turaines",46.251474,6.260081,,8592954:
"Gy, temple",46.252513,6.257931,,8587066:
"Gy, poste",46.251337,6.255635,,8592956:
"Genève, Rue du Lac",46.203841,6.158016,,8592900:U
"Genève, Vollandes",46.205233,6.160284,,8592925:W
"Genève, Merle-d'Aubigné",46.206682,6.161896,,8592854:H
"Genève, Plage",46.211586,6.172382,,8587059:B
"Cologny, Righi",46.216185,6.176513,,8592742:E
"Cologny, Montalègre",46.2214,6.180306,,8592749:G
"Cologny, Tour-Carrée",46.224848,6.182922,,8592753:K
"Cologny, Ruth",46.227392,6.185171,,8592751:O
"Cologny, Boissier",46.233016,6.190901,,8592741:S
"Cologny, La Belotte",46.235335,6.193986,,8592747:L
"Vésenaz, village",46.239395,6.19751,,8587097:P
"Vésenaz, Mancy",46.24241,6.202077,,8592736:V
"Vésenaz, Petray",46.245535,6.206793,,8592737:D
"Vésenaz, Bois-Galland",46.246845,6.21256,,8592729:N
"Vésenaz, Pallanterie",46.247942,6.216469,,8587071:F
"Vésenaz, La Dame",46.25072,6.21957,,8592735:A
"Vésenaz, Repentance",46.255224,6.223412,,8592738:F
"Corsier GE, Le Soleil",46.259436,6.228128,,8592762:J
"Corsier GE, Maisons-Neuves",46.261697,6.230517,,8592763:A
"Corsier GE, village",46.263001,6.223796,,8587053:L
"Anières, douane",46.268379,6.237959,,8592624:G
"Veigy, douane (F)",46.276265,6.246399,,1401326:L
"Hermance, village",46.300994,6.244091,,8587067:P
"Hermance, Triaz",46.296144,6.243172,,8592957:O
"Hermance, Villars",46.292663,6.240627,,8592958:M
"Anières, Gravière",46.288864,6.237026,,8592625:K
"Anières, Sous-Chevrens",46.286637,6.234064,,8592622:H
"Anières, Chavannes",46.283185,6.229275,,8592621:A
"Anières, Courbes",46.280806,6.227174,,8592623:X
"Anières, village",46.276913,6.223251,,8587029:R
"Anières, Marguerite",46.272845,6.220618,,8592626:N
"Anières, Nant-d'Aisy",46.270768,6.219056,,8592764:L
"Corsier GE, Prés-Palais",46.266638,6.216541,,8592765:F
"Corsier GE, port",46.264239,6.214364,,8592760:D
"Collonge-Bellerive, La Gabiule",46.259955,6.212476,,8592726:I
"Collonge-Bellerive, Savonnière",46.258076,6.209301,,8592728:E
"Collonge-Bellerive,Pré-d'Orsat",46.256608,6.207545,,8592727:B
"Collonge-Bellerive, Collonge",46.254169,6.20505,,8587045:O
"Collonge-Bellerive, Bellerive",46.251414,6.202293,,8592724:E
"Collonge-Bellerive, Bois-Caran",46.248321,6.200821,,8592725:B
"Vésenaz, La Bise",46.243366,6.198492,,8592734:G
"Veigy, village (F)",46.269088,6.257927,,1401813:K
"Chêne-Bourg, gare-Place",46.19693,6.194191,,8592708:K
"Chêne-Bourg, gare-Tour",46.195814,6.199878,,8507345:F
"Chêne-Bourg, Place Favre",46.195408,6.192737,,8592713:J
"Chêne-Bougeries, Parc Stagni",46.195777,6.186677,,8592698:V
"Chêne-Bougeries, Vallon",46.192107,6.18189,,8592701:J
"Chêne-Bougeries,Coll.Claparède",46.190153,6.186586,,8592704:F
"Thônex, Sous-Moulin",46.190458,6.192214,,8588310:E
"Thônex, Fossard",46.184895,6.191979,,8593111:S
"Thônex, Sous-Villette",46.181606,6.188272,,8593123:K
"Veyrier, Pont de Sierne",46.178695,6.182084,,8593210:L
"Veyrier, Sierne",46.177058,6.1797,,8593213:N
"Veyrier, Les Quibières",46.173441,6.182143,,8593203:J
"Veyrier, Petit-Veyrier",46.170269,6.182493,,8593207:N
"Veyrier, La Salésienne",46.168599,6.180374,,8593201:B
"Veyrier, école",46.167003,6.182431,,8587906:G
"Veyrier, La Mouille",46.164719,6.183351,,8593200:L
"Veyrier, Tournettes",46.163365,6.178916,,8589097:R
"Veyrier, Boqueteaux",46.16348,6.175559,,8593193:V
"Veyrier, Chemin des Bois",46.163539,6.168748,,8593195:X
"Vessy, Milière",46.165603,6.158017,,8593205:P
"Vessy, Marsillon",46.167611,6.154966,,8593204:N
"Vessy, Place Verte",46.169829,6.156933,,8593209:L
"Vessy, Muguets",46.171249,6.160216,,8593206:J
"Vessy, Grand-Donzel",46.172677,6.165387,,8593198:F
"Vessy, Stand de tir",46.174126,6.16962,,8593214:D
"Vessy, Grands-Esserts",46.176029,6.162157,,8511620:O
"Vessy, Plateau",46.176452,6.159445,,8593216:Y
"Vessy, Pinchat-la-Tour",46.175817,6.152713,,8593208:W
"Vessy, Vüy",46.17633,6.147999,,8592676:U
"Carouge GE, Fillion",46.177916,6.145048,,8592673:S
"Carouge GE, Battelle",46.178929,6.139299,,8595015:Q
"Genève-Aéroport, WTC",46.229369,6.106423,,8592929:
"Genève-Aéroport, Tour-Contrôle",46.228549,6.10398,,8593021:
"Meyrin, De-Joinville",46.224581,6.107811,,8595027:
"Vernier, Avanchets-Casaï",46.221649,6.11168,,8593158:
"Vernier, Balexert-Pailly",46.219726,6.114203,,8593165:
"Vernier, Bouchet",46.216425,6.118081,,8592791:
"Genève, Franchises",46.213158,6.119378,,8592826:
"Genève, Guye",46.208881,6.123528,,8592835:
"Genève, Charmilles",46.208278,6.127337,,8592802:
"Genève, Dôle",46.208745,6.131485,,8592818:
"Genève, Prairie",46.208497,6.135742,,8592890:
"Genève, gare Cornavin",46.209735,6.142438,,8587057:
"Genève, Coutance",46.207447,6.142194,,8592812:
"Genève, Bel-Air",46.204731,6.143049,,8587387:
"Genève, Molard",46.203114,6.147182,,8592862:
"Genève, Métropole",46.203397,6.151516,,8592856:
"Genève, Jonction",46.200789,6.129694,,8587062:E
"Genève, Cirque",46.201082,6.140325,,8592804:S
"Genève, Théâtre",46.202171,6.141854,,8595022:O
"Choulex, village",46.222923,6.222917,,8587043:A
"Choulex, Chevrier",46.221052,6.224633,,8587382:K
"Choulex, Champ-Dollon",46.215943,6.223331,,8595225:L
"Choulex, Champ-Dollon-Sud",46.213552,6.221026,,8595229:B
"Thônex, Pont-Bochet",46.20979,6.216717,,8593109:F
"Thônex, Hôpital Trois-Chêne",46.208881,6.21433,,8593113:A
"Thônex, Belle-Idée centre",46.207169,6.210058,,8593107:N
"Thônex, Belle-Idée réception",46.205858,6.207565,,8592714:L
"Chêne-Bourg, Petit-Bel-Air",46.203528,6.203846,,8592711:A
"Chêne-Bougeries, Seymaz",46.206884,6.201077,,8592700:H
"Chêne-Bougeries, Montagne",46.204938,6.199703,,8592697:F
"Chêne-Bougeries, L.-Sismondi",46.201822,6.195595,,8592696:P
"Chêne-Bougeries, village",46.197572,6.189985,,8592699:X
"Chêne-Bougeries, Grangettes",46.198837,6.180362,,8592694:S
"Chêne-Bougeries,Grange-Falquet",46.198275,6.185635,,8592706:X
"Chêne-Bougeries, Malagnou",46.193308,6.176642,,8587056:Y
"Chêne-Bougeries, Conches école",46.189279,6.177704,,8510678:K
"Chêne-Bougeries, Vert-Pré",46.187089,6.17666,,8510679:T
"Chêne-Bougeries, Conches place",46.1844,6.174141,,8587900:E
"Grand-Saconnex, Gardiol",46.229008,6.120912,,8592944:I
"Grand-Saconnex, Giacometti",46.227279,6.119543,,8592899:J
"Grand-Saconnex, Sonnex",46.228517,6.123478,,8503331:M
"Genève, Maison des Parlements",46.225869,6.123851,,8592852:E
"Genève, Colladon",46.2231,6.123454,,8592808:C
"Genève, Tourelle",46.224213,6.127069,,8592911:A
"Genève, Petit-Saconnex",46.223006,6.128498,,8592880:W
"Genève, Moillebeau",46.220408,6.129455,,8592861:Y
"Genève, Trembley",46.21804,6.126207,,8592913:J
"Genève, Grand-Pré",46.21605,6.130675,,8592832:E
"Genève, Servette",46.213575,6.129879,,8592903:A
"Genève, Poterie",46.211792,6.133589,,8592889:X
"Genève, Lyon",46.209807,6.138305,,8592850:M
"Genève, Bovy-Lysberg",46.202382,6.142939,,8592794:U
"Genève, Place de Neuve",46.201199,6.144183,,8592885:L
"Genève, Palais Eynard",46.199883,6.14713,,8595021:R
"Genève, Athénée",46.198158,6.14892,,8592779:I
"Genève, Place Claparède",46.195705,6.150727,,8592805:P
"Genève-Champel, gare",46.192162,6.153272,,8592886:B
"Genève, Calas",46.189958,6.152469,,8592796:V
"Genève, Gos",46.187905,6.154733,,8592776:Q
"Genève, Miremont",46.189336,6.156383,,8592860:O
"Genève, Crêts-de-Champel",46.187161,6.158908,,8592813:S
"Genève-Champel, gare/Peschier",46.193779,6.153856,,8592878:D
"Genève, Musée art et histoire",46.199632,6.151139,,8592851:
"Vésenaz, Pointe à la Bise",46.244902,6.193507,,8507430:H
"Vésenaz, église",46.237848,6.199179,,8592733:O
"Vésenaz, Californie",46.240472,6.209557,,8592730:U
"Meinier, Rouelbeau",46.246671,6.219261,,8595674:K
"Meinier, Essert",46.244864,6.223645,,8595673:M
"Meinier, Murailles",46.242143,6.245178,,8593003:K
"Meinier, Corsinge village",46.240359,6.244773,,8587054:N
"Meinier, Route de Compois",46.237471,6.242622,,8593005:Q
"Jussy, Sionnet",46.23348,6.250618,,8592970:D
"Jussy, La Loure",46.235351,6.260494,,8592964:G
"Jussy, place",46.234929,6.264357,,8592968:I
"Jussy, Petit-Lullier",46.232996,6.267968,,8507424:U
"Jussy, Les Mévaux",46.229876,6.265527,,8507422:T
"Jussy, Lullier Plantais",46.229913,6.259654,,8507426:I
"Jussy, Lullier",46.22759,6.255984,,8507428:L
"Jussy, Centre horticole",46.223986,6.250244,,8592960:H
"Presinge, L'Abbaye",46.222046,6.251503,,8592965:B
"Presinge, village",46.219134,6.253472,,8587085:A
"Dardagny, château",46.1947,5.99492,,8587055:R
"Dardagny, Les Tilleuls",46.191316,5.997207,,8592770:Q
"Russin, village",46.18852,6.013673,,8587087:M
"Russin, Noirettes",46.193138,6.016455,,8593090:A
"La Plaine, La Donzelle",46.184443,6.008235,,8592767:L
"La Plaine, Le Moulin",46.181409,6.007304,,8592769:J
"La Plaine, école",46.17789,6.003316,,8592768:H
"La Plaine, gare",46.178495,5.999767,,8587073:B
"Satigny, gare",46.214408,6.037424,,8587389:
"Satigny, Centre sportif",46.210005,6.035673,,8595228:
"Satigny, Peney-Dessous",46.20083,6.043762,,8587388:
"Aire-la-Ville, Pont-de-Peney",46.193347,6.04395,,8592619:
"Aire-la-Ville, centre",46.189799,6.04376,,8587028:
"Aire-la-Ville, croisée",46.188341,6.045909,,8595556:
"Aire-la-Ville, Treulaz",46.185879,6.045389,,8592620:
"Bernex, Malpertuis",46.182154,6.064447,,8592659:
"Bernex, Luchepelet",46.17838,6.073231,,8508130:
"Bernex, place",46.177093,6.076366,,8587034:
"Bernex, Vuillonnex",46.177836,6.079321,,8592665:
"Bernex, P+R",46.179369,6.082017,,8592660:
"Confignon, croisée",46.178704,6.089428,,8587386:
"Confignon, mairie",46.173404,6.084577,,8587051:O
"Confignon, Croix-de-Chavant",46.172035,6.082483,,8592756:S
"Bernex, Les Oulaines",46.168469,6.079257,,8592759:Y
"Bernex, Maison du Terroir",46.166041,6.076352,,8595014:L
"Bernex, Lully village",46.164066,6.072548,,8592656:S
"Bernex, Lully croisée",46.162878,6.071165,,8587076:U
"Bernex, Pont-de-Lully",46.163494,6.075587,,8592661:X
"Certoux, village",46.155965,6.081653,,8593045:N
"Certoux, Foulon",46.155528,6.084228,,8593044:K
"Perly, mairie",46.155336,6.089916,,8593048:J
"Perly, village",46.156412,6.092699,,8587081:F
"Perly, En Louche",46.157648,6.097497,,8593047:D
"Plan-les-Ouates, Au Contour",46.162356,6.102237,,8593051:E
"Plan-les-Ouates, Galaise",46.163601,6.106311,,8593059:Y
"Plan-les-Ouates, Le Rolliet",46.171469,6.10823,,8592984:S
"Bernex, Pré-Polly",46.161764,6.067302,,8592662:G
"Bernex, Cottenets",46.162382,6.058835,,8592652:E
"Bernex, Sézenove village",46.164385,6.056375,,8595043:C
"Bernex, Guillon",46.172331,6.060875,,8592664:P
"Bernex, Saule",46.173692,6.064803,,8592663:N
"Bernex, église",46.174392,6.070574,,8592650:X
"Bernex, mairie",46.175388,6.07336,,8592657:V
"Athenaz, école",46.155266,6.004097,,8592632:E
"Athenaz, village",46.154574,6.007002,,8587030:D
"Avusy, La Tuilière",46.149169,6.006458,,8592635:H
"Sézegnin, Le Renfort",46.144393,6.009418,,8592636:A
"Sézegnin, village",46.144201,6.011352,,8587089:O
"Avusy, Sur-le-Moulin",46.143681,6.019313,,8592639:Q
"Soral, Faubourg",46.142793,6.040395,,8587091:S
"Soral, église",46.144208,6.043465,,8595044:U
"Laconnex, Mollaz",46.15428,6.033717,,8592972:H
"Laconnex, village",46.155929,6.036521,,8587074:O
"Laconnex, Stand de tir",46.158776,6.037822,,8592973:N
"Laconnex, Chemin de la Douane",46.161507,6.044045,,8592971:L
"Bernex, Maisonnette",46.163232,6.048908,,8592658:J
"Bernex, Sézenove Ferrand",46.165478,6.054968,,8595224:B
"Confignon, La Dode",46.180782,6.094686,,8592758:T
"Onex, Salle communale",46.183366,6.100127,,8587080:B
"Onex, Bandol",46.185905,6.106386,,8593027:W
"Petit-Lancy, Les Esserts",46.188098,6.113095,,8587418:A
"Satigny, poste",46.213693,6.033301,,8593102:W
"Satigny, La Boverie",46.207985,6.027341,,8587419:P
"Satigny, Peney-Dessus",46.200308,6.036822,,8595672:M
"Satigny, Bois-de-Bay",46.197808,6.048887,,8593091:I
"Satigny, Terre Mousson",46.197322,6.056303,,8593105:O
"Satigny, Rue Carrée",46.198638,6.062398,,8593100:M
"Satigny, Camping Bois-de-Bay",46.19981,6.06458,,8593093:K
"Vernier, Canada",46.208763,6.070195,,8593149:V
"Vernier, Bouleaux",46.210025,6.073743,,8593146:I
"Vernier, Progrès",46.210591,6.075737,,8593168:G
"Vernier, village",46.212696,6.079097,,8593177:C
"Vernier, marché",46.21524,6.081872,,8593176:B
"Vernier, Delay",46.216791,6.07919,,8593156:X
"Vernier, Sorbier",46.216645,6.068738,,8593172:W
"Satigny, Moulières",46.216952,6.061338,,8593098:S
"ZIMEYSA, gare",46.221607,6.065342,,8593011:A
"Meyrin, Gravière",46.236763,6.082099,,8594961:C
"Meyrin, Champs-Fréchets",46.237124,6.079952,,8593008:G
"Meyrin, Bugnons",46.235936,6.077408,,8595458:O
"Meyrin, Vernes",46.2344,6.075625,,8593023:U
"Meyrin, Prulay",46.231937,6.075051,,8595031:N
"Meyrin, village",46.229013,6.071533,,8593026:I
"Meyrin, Hôpital de La Tour",46.230001,6.067707,,8593013:A
"Meyrin, Maisonnex",46.232031,6.060593,,8593018:K
"Meyrin, CERN",46.233446,6.055631,,8587918:S
"Saint-Genis, Porte de France",46.240959,6.028793,,1402572:A
"Saint-Genis, Lion",46.241821,6.02571,,1401791:F
"Saint-Genis, Hautains",46.24424,6.026335,,1401790:M
"Saint-Genis, Champ-Fusy",46.246531,6.028285,,1401788:Q
"Saint-Genis, Mitterrand",46.250395,6.029339,,1401792:U
"Saint-Genis, Allondon Sud",46.254635,6.027157,,1402500:A
"Saint-Genis, Allondon Nord",46.263678,6.030687,,1402499:D
"Pregnin, Fruitière",46.260977,6.041521,,1402498:H
"Pregnin, école",46.26633,6.039014,,1402497:J
"Chevry, Route de Flies",46.278972,6.035107,,1402496:A
"Flies, Le Haut",46.277936,6.031522,,1402495:M
"Crozet, Avouzon",46.282958,6.026393,,1402494:D
"Crozet, Rond-Point Cabine",46.283058,6.019692,,1402493:J
"Crozet, école",46.278662,6.015092,,1402492:G
"Genève, Saint-Antoine",46.199909,6.150977,,8592907:M
"Genève, Eglise Russe",46.198418,6.1528,,8592820:E
"Genève,Conservatoire populaire",46.197632,6.151692,,8592879:G
"Genève, Saint-Léger",46.198425,6.147495,,8511618:H
"Genève, Chausse-Coq",46.19958,6.148357,,8511617:M
"Genève, Bourg-de-Four",46.200152,6.148613,,8592792:Q
"Genève, Taconnerie",46.200476,6.147841,,8592909:P
"Genève, Cathédrale",46.201465,6.147818,,8592799:V
"Genève, Hôtel-de-Ville",46.201092,6.146621,,8592838:O
"Bardonnex, village",46.149002,6.104286,,8587033:Z
"Bardonnex, Feuillat",46.148621,6.112412,,8592642:Y
"Bardonnex, Charrot",46.147761,6.118853,,8592644:W
"Bardonnex, Compesières",46.151599,6.122359,,8587050:U
"Plan-les-Ouates, Badosse",46.155976,6.124264,,8593052:S
"Plan-les-Ouates, Verbant",46.157278,6.125678,,8595038:Q
"Plan-les-Ouates, Saconnex-Arve",46.159844,6.125047,,8593067:O
"Plan-les-Ouates, Pré-Jardinier",46.162722,6.125767,,8595037:B
"Plan-les-Ouates, Nant-Malet",46.165646,6.122666,,8593063:P
"Plan-les-Ouates, Vuattes",46.168991,6.121757,,8593072:F
"Grand-Lancy, Stade de Genève",46.179438,6.128822,,8588802:Z
"Collonges, Bourg d'en Haut",46.138274,6.145679,,1401711:M
"Collonges, mairie",46.140443,6.144954,,1401712:K
"Archamps, Centre de convention",46.136063,6.123291,,1401702:E
"Archamps, Communauté Communes",46.137877,6.117604,,1401703:G
"Saint-Julien, Lathoy hameau",46.141283,6.104346,,1401638:I
"Saint-Julien, Route de Lathoy",46.141776,6.095118,,1401798:K
"Saint-Julien, gare",46.142399,6.08626,,1401852:M
"Saint-Julien, Arande",46.140168,6.080287,,1401795:K
"Saint-Julien, Route Feigères",46.136846,6.078864,,1401231:O
"Saint-Julien, Cervonnex",46.132799,6.086472,,1401235:Q
"Saint-Julien, Casino",46.128771,6.090191,,1400939:S
"Neydens, Centre de Loisirs",46.120416,6.094854,,1400941:V
"Neydens, Les Mouilles",46.116904,6.096596,,1400943:W
"Beaumont, Le Châble",46.098855,6.103468,,1400398:Y
"Saint-Julien, Rue des Muguets",46.136636,6.080582,,1400646:P
"Saint-Julien, Lycée De Staël",46.141129,6.070075,,1400361:M
"Saint-Julien, Docteur Palluel",46.143092,6.077263,,1401796:J
"Saint-Julien, Hôpital",46.145975,6.08015,,1401640:I
"Saint-Julien, centre",46.144844,6.082241,,1401233:F
"Viry, La Côte",46.112415,6.05173,,1401150:M
"Viry, Chef-Lieu",46.117956,6.037099,,1401842:O
"Viry, Essertet",46.114925,6.019208,,1401844:Q
"Viry, Germagny",46.113516,6.007395,,1401845:S
"Chênex, La Boutique",46.111392,5.99044,,1401709:U
"Valleiry, L'Acquit",46.109898,5.978207,,1402623:K
"Valleiry, Espace FOL",46.109082,5.971848,,1401812:W
"Valleiry, mairie",46.107801,5.967835,,1402574:A
"Valleiry, La Gottalaz",46.105795,5.962692,,1402573:D
"Vulbens, Collège",46.104643,5.958877,,1402485:G
"Vulbens, Faramaz",46.102285,5.94217,,1402483:J
"Vulbens, Chef-Lieu",46.102107,5.931624,,1402484:R
"Genève, Pointe de la Jonction",46.20123,6.126094,,8511186:P
"Genève, Village-Suisse",46.201334,6.135889,,8592923:V
"Genève, Ecole-de-Médecine",46.197607,6.139306,,8592819:L
"Genève, Uni-Mail",46.195116,6.140933,,8592915:Q
"Genève, Dancet",46.192928,6.142346,,8596094:U
"Genève, Augustins",46.19184,6.144004,,8592780:Z
"Genève, Maternité-Pédiatrie",46.191161,6.145976,,8592853:S
"Genève, Hôpital",46.1946,6.149013,,8592837:M
"Genève-Champel, gare/Hôpital",46.193166,6.15058,,8592898:G
"Genève, Clinique La Colline",46.191367,6.150242,,8595999:Q
"Genève, Reverdin",46.19024,6.150377,,8592892:C
"Genève, Beau-Séjour",46.188785,6.150459,,8592786:H
"Genève, Tour de Champel",46.188139,6.151546,,8511187:A
"Genève, Bains",46.199746,6.137545,,8592782:X
"Jussy, Meurets",46.236439,6.272075,,8587068:N
"Jussy, château",46.237172,6.270115,,8592962:P
"Jussy, La Forge",46.232277,6.249983,,8592963:F
"Presinge, L'Avenir",46.220142,6.239905,,8507420:D
"Puplinge, Brolliets",46.214463,6.233464,,8507418:X
"Puplinge, Frémis",46.211958,6.228981,,8593084:R
"Thônex, Mon-Idée",46.203872,6.222694,,8593119:J
"Thônex, Belle-Terre Pl. Araire",46.206307,6.218336,,8509321:Y
"Thônex, Belle-Terre Pl. Turin",46.203895,6.213791,,8509319:W
"Thônex, Belle-Terre école",46.202061,6.210332,,8509315:U
"Thônex, Pierre à Bochet",46.197932,6.21092,,8593120:O
"Thônex, Tronchet",46.19605,6.205793,,8593116:A
"Thônex, Graveson",46.193235,6.200908,,8593112:R
"Thônex, Jeandin",46.190256,6.198424,,8593106:V
"Thônex, mairie",46.18806,6.198357,,8593117:N
"Thônex, Cyprès",46.186511,6.19654,,8593110:P
"Puplinge, Les Petoux",46.206475,6.227238,,8593086:
"Puplinge, Grésy",46.208272,6.230302,,8593085:
"Puplinge, mairie",46.210918,6.232074,,8587086:
"Puplinge, Aumônes",46.210408,6.234897,,8593082:
"Puplinge, Cornière",46.208362,6.240489,,8593083:
"Presinge, Bornes",46.207069,6.244975,,8593080:
"Presinge, Cara-Douane",46.208938,6.248109,,8593079:
"Presinge, Grand-Cara",46.212223,6.251678,,8593081:
"Presinge, Basselat",46.215201,6.250771,,8595039:
