trip_id,route_name,line_name,direction,minute_of_day,lat,lon
1735:2,IC1,Long-distance,East→GE,1196,46.506407,6.538
1735:2,IC1,Long-distance,East→GE,1197,46.496194,6.524359
1735:2,IC1,Long-distance,East→GE,1198,46.485981,6.510719
1735:2,IC1,Long-distance,East→GE,1199,46.475768,6.497079
1735:2,IC1,Long-distance,East→GE,1200,46.465555,6.483439
1735:2,IC1,Long-distance,East→GE,1201,46.455341,6.469799
1735:2,IC1,Long-distance,East→GE,1202,46.445128,6.456159
1735:2,IC1,Long-distance,East→GE,1203,46.434915,6.442518
1735:2,IC1,Long-distance,East→GE,1204,46.424702,6.428878
1735:2,IC1,Long-distance,East→GE,1205,46.414489,6.415238
1735:2,IC1,Long-distance,East→GE,1206,46.404276,6.401598
1735:2,IC1,Long-distance,East→GE,1207,46.394063,6.387958
1735:2,IC1,Long-distance,East→GE,1208,46.38385,6.374318
1735:2,IC1,Long-distance,East→GE,1209,46.373637,6.360678
1735:2,IC1,Long-distance,East→GE,1210,46.363424,6.347037
1735:2,IC1,Long-distance,East→GE,1211,46.353211,6.333397
1735:2,IC1,Long-distance,East→GE,1212,46.342998,6.319757
1735:2,IC1,Long-distance,East→GE,1213,46.332785,6.306117
1735:2,IC1,Long-distance,East→GE,1214,46.322572,6.292477
1735:2,IC1,Long-distance,East→GE,1215,46.312359,6.278837
1735:2,IC1,Long-distance,East→GE,1216,46.302146,6.265196
1735:2,IC1,Long-distance,East→GE,1217,46.291932,6.251556
1735:2,IC1,Long-distance,East→GE,1218,46.281719,6.237916
1735:2,IC1,Long-distance,East→GE,1219,46.271506,6.224276
1735:2,IC1,Long-distance,East→GE,1220,46.261293,6.210636
1735:2,IC1,Long-distance,East→GE,1221,46.25108,6.196996
1735:2,IC1,Long-distance,East→GE,1222,46.240867,6.183355
1735:2,IC1,Long-distance,East→GE,1223,46.230654,6.169715
1735:2,IC1,Long-distance,East→GE,1224,46.220441,6.156075
1735:2,IC1,Long-distance,East→GE,1225,46.210228,6.142435
1735:2,IC1,Long-distance,East→GE,1226,46.210228,6.142435
1735:2,IC1,Long-distance,East→GE,1227,46.210228,6.142435
1735:2,IC1,Long-distance,East→GE,1228,46.210228,6.142435
1735:2,IC1,Long-distance,East→GE,1229,46.212708,6.13905
1735:2,IC1,Long-distance,East→GE,1230,46.215188,6.135665
1735:2,IC1,Long-distance,East→GE,1231,46.217668,6.13228
1735:2,IC1,Long-distance,East→GE,1232,46.220148,6.128895
1735:2,IC1,Long-distance,East→GE,1233,46.222627,6.125509
1735:2,IC1,Long-distance,East→GE,1234,46.225107,6.122124
1735:2,IC1,Long-distance,East→GE,1235,46.227587,6.118739
1735:2,IC1,Long-distance,East→GE,1236,46.230067,6.115354
1735:2,IC1,Long-distance,East→GE,1237,46.232547,6.111969
1740:6,IC1,Long-distance,GE→East,985,46.232547,6.111969
1740:6,IC1,Long-distance,GE→East,986,46.229359,6.116321
1740:6,IC1,Long-distance,GE→East,987,46.22617,6.120674
1740:6,IC1,Long-distance,GE→East,988,46.222982,6.125026
1740:6,IC1,Long-distance,GE→East,989,46.219793,6.129378
1740:6,IC1,Long-distance,GE→East,990,46.216605,6.13373
1740:6,IC1,Long-distance,GE→East,991,46.213416,6.138083
1740:6,IC1,Long-distance,GE→East,992,46.210228,6.142435
1740:6,IC1,Long-distance,GE→East,993,46.210228,6.142435
1740:6,IC1,Long-distance,GE→East,994,46.210228,6.142435
1740:6,IC1,Long-distance,GE→East,995,46.210228,6.142435
1740:6,IC1,Long-distance,GE→East,996,46.220441,6.156075
1740:6,IC1,Long-distance,GE→East,997,46.230654,6.169715
1740:6,IC1,Long-distance,GE→East,998,46.240867,6.183355
1740:6,IC1,Long-distance,GE→East,999,46.25108,6.196996
1740:6,IC1,Long-distance,GE→East,1000,46.261293,6.210636
1740:6,IC1,Long-distance,GE→East,1001,46.271506,6.224276
1740:6,IC1,Long-distance,GE→East,1002,46.281719,6.237916
1740:6,IC1,Long-distance,GE→East,1003,46.291932,6.251556
1740:6,IC1,Long-distance,GE→East,1004,46.302146,6.265196
1740:6,IC1,Long-distance,GE→East,1005,46.312359,6.278837
1740:6,IC1,Long-distance,GE→East,1006,46.322572,6.292477
1740:6,IC1,Long-distance,GE→East,1007,46.332785,6.306117
1740:6,IC1,Long-distance,GE→East,1008,46.342998,6.319757
1740:6,IC1,Long-distance,GE→East,1009,46.353211,6.333397
1740:6,IC1,Long-distance,GE→East,1010,46.363424,6.347037
1740:6,IC1,Long-distance,GE→East,1011,46.373637,6.360678
1740:6,IC1,Long-distance,GE→East,1012,46.38385,6.374318
1740:6,IC1,Long-distance,GE→East,1013,46.394063,6.387958
1740:6,IC1,Long-distance,GE→East,1014,46.404276,6.401598
1740:6,IC1,Long-distance,GE→East,1015,46.414489,6.415238
1740:6,IC1,Long-distance,GE→East,1016,46.424702,6.428878
1740:6,IC1,Long-distance,GE→East,1017,46.434915,6.442518
1740:6,IC1,Long-distance,GE→East,1018,46.445128,6.456159
1740:6,IC1,Long-distance,GE→East,1019,46.455341,6.469799
1740:6,IC1,Long-distance,GE→East,1020,46.465555,6.483439
1740:6,IC1,Long-distance,GE→East,1021,46.475768,6.497079
1740:6,IC1,Long-distance,GE→East,1022,46.485981,6.510719
1740:6,IC1,Long-distance,GE→East,1023,46.496194,6.524359
1740:6,IC1,Long-distance,GE→East,1024,46.506407,6.538
1740:6,IC1,Long-distance,GE→East,1025,46.51662,6.55164
1740:6,IC1,Long-distance,GE→East,1026,46.526833,6.56528
1740:6,IC1,Long-distance,GE→East,1027,46.537046,6.57892
1740:6,IC1,Long-distance,GE→East,1028,46.537046,6.57892
1740:6,IC1,Long-distance,GE→East,1029,46.533671,6.587281
1740:6,IC1,Long-distance,GE→East,1030,46.530296,6.595642
1740:6,IC1,Long-distance,GE→East,1031,46.52692,6.604004
1740:6,IC1,Long-distance,GE→East,1032,46.523545,6.612365
1740:6,IC1,Long-distance,GE→East,1033,46.52017,6.620726
1740:6,IC1,Long-distance,GE→East,1034,46.516795,6.629087
1747:5,IC1,Long-distance,East→GE,1246,46.516795,6.629087
1747:5,IC1,Long-distance,East→GE,1247,46.52017,6.620726
1747:5,IC1,Long-distance,East→GE,1248,46.523545,6.612365
1747:5,IC1,Long-distance,East→GE,1249,46.52692,6.604004
1747:5,IC1,Long-distance,East→GE,1250,46.530296,6.595642
1747:5,IC1,Long-distance,East→GE,1251,46.533671,6.587281
1747:5,IC1,Long-distance,East→GE,1252,46.537046,6.57892
1747:5,IC1,Long-distance,East→GE,1253,46.537046,6.57892
1747:5,IC1,Long-distance,East→GE,1254,46.526833,6.56528
1747:5,IC1,Long-distance,East→GE,1255,46.51662,6.55164
1747:5,IC1,Long-distance,East→GE,1256,46.506407,6.538
1747:5,IC1,Long-distance,East→GE,1257,46.496194,6.524359
1747:5,IC1,Long-distance,East→GE,1258,46.485981,6.510719
1747:5,IC1,Long-distance,East→GE,1259,46.475768,6.497079
1747:5,IC1,Long-distance,East→GE,1260,46.465555,6.483439
1747:5,IC1,Long-distance,East→GE,1261,46.455341,6.469799
1747:5,IC1,Long-distance,East→GE,1262,46.445128,6.456159
1747:5,IC1,Long-distance,East→GE,1263,46.434915,6.442518
1747:5,IC1,Long-distance,East→GE,1264,46.424702,6.428878
1747:5,IC1,Long-distance,East→GE,1265,46.414489,6.415238
1747:5,IC1,Long-distance,East→GE,1266,46.404276,6.401598
1747:5,IC1,Long-distance,East→GE,1267,46.394063,6.387958
1747:5,IC1,Long-distance,East→GE,1268,46.38385,6.374318
1747:5,IC1,Long-distance,East→GE,1269,46.373637,6.360678
1747:5,IC1,Long-distance,East→GE,1270,46.363424,6.347037
1747:5,IC1,Long-distance,East→GE,1271,46.353211,6.333397
1747:5,IC1,Long-distance,East→GE,1272,46.342998,6.319757
1747:5,IC1,Long-distance,East→GE,1273,46.332785,6.306117
1747:5,IC1,Long-distance,East→GE,1274,46.322572,6.292477
1747:5,IC1,Long-distance,East→GE,1275,46.312359,6.278837
1747:5,IC1,Long-distance,East→GE,1276,46.302146,6.265196
1747:5,IC1,Long-distance,East→GE,1277,46.291932,6.251556
1747:5,IC1,Long-distance,East→GE,1278,46.281719,6.237916
1747:5,IC1,Long-distance,East→GE,1279,46.271506,6.224276
1747:5,IC1,Long-distance,East→GE,1280,46.261293,6.210636
1747:5,IC1,Long-distance,East→GE,1281,46.25108,6.196996
1747:5,IC1,Long-distance,East→GE,1282,46.240867,6.183355
1747:5,IC1,Long-distance,East→GE,1283,46.230654,6.169715
1747:5,IC1,Long-distance,East→GE,1284,46.220441,6.156075
1747:5,IC1,Long-distance,East→GE,1285,46.210228,6.142435
1747:5,IC1,Long-distance,East→GE,1286,46.210228,6.142435
1747:5,IC1,Long-distance,East→GE,1287,46.210228,6.142435
1747:5,IC1,Long-distance,East→GE,1288,46.210228,6.142435
1747:5,IC1,Long-distance,East→GE,1289,46.212708,6.13905
1747:5,IC1,Long-distance,East→GE,1290,46.215188,6.135665
1747:5,IC1,Long-distance,East→GE,1291,46.217668,6.13228
1747:5,IC1,Long-distance,East→GE,1292,46.220148,6.128895
1747:5,IC1,Long-distance,East→GE,1293,46.222627,6.125509
1747:5,IC1,Long-distance,East→GE,1294,46.225107,6.122124
1747:5,IC1,Long-distance,East→GE,1295,46.227587,6.118739
1747:5,IC1,Long-distance,East→GE,1296,46.230067,6.115354
1747:5,IC1,Long-distance,East→GE,1297,46.232547,6.111969
1756:5,IC1,Long-distance,GE→East,1041,46.232547,6.111969
1756:5,IC1,Long-distance,GE→East,1042,46.229757,6.115777
1756:5,IC1,Long-distance,GE→East,1043,46.226967,6.119586
1756:5,IC1,Long-distance,GE→East,1044,46.224177,6.123394
1756:5,IC1,Long-distance,GE→East,1045,46.221388,6.127202
1756:5,IC1,Long-distance,GE→East,1046,46.218598,6.13101
1756:5,IC1,Long-distance,GE→East,1047,46.215808,6.134818
1756:5,IC1,Long-distance,GE→East,1048,46.213018,6.138627
1756:5,IC1,Long-distance,GE→East,1049,46.210228,6.142435
1756:5,IC1,Long-distance,GE→East,1050,46.210228,6.142435
1756:5,IC1,Long-distance,GE→East,1051,46.210228,6.142435
1756:5,IC1,Long-distance,GE→East,1052,46.219306,6.15456
1756:5,IC1,Long-distance,GE→East,1053,46.228385,6.166684
1756:5,IC1,Long-distance,GE→East,1054,46.237463,6.178809
1756:5,IC1,Long-distance,GE→East,1055,46.246541,6.190933
1756:5,IC1,Long-distance,GE→East,1056,46.255619,6.203058
1756:5,IC1,Long-distance,GE→East,1057,46.264698,6.215182
1756:5,IC1,Long-distance,GE→East,1058,46.273776,6.227307
1756:5,IC1,Long-distance,GE→East,1059,46.282854,6.239432
1756:5,IC1,Long-distance,GE→East,1060,46.291932,6.251556
1756:5,IC1,Long-distance,GE→East,1061,46.301011,6.263681
1756:5,IC1,Long-distance,GE→East,1062,46.310089,6.275805
1756:5,IC1,Long-distance,GE→East,1063,46.319167,6.28793
1756:5,IC1,Long-distance,GE→East,1064,46.328246,6.300055
1756:5,IC1,Long-distance,GE→East,1065,46.337324,6.312179
1756:5,IC1,Long-distance,GE→East,1066,46.346402,6.324304
1756:5,IC1,Long-distance,GE→East,1067,46.35548,6.336428
1756:5,IC1,Long-distance,GE→East,1068,46.364559,6.348553
1756:5,IC1,Long-distance,GE→East,1069,46.373637,6.360678
1756:5,IC1,Long-distance,GE→East,1070,46.382715,6.372802
1756:5,IC1,Long-distance,GE→East,1071,46.391794,6.384927
1756:5,IC1,Long-distance,GE→East,1072,46.400872,6.397051
1756:5,IC1,Long-distance,GE→East,1073,46.40995,6.409176
1756:5,IC1,Long-distance,GE→East,1074,46.419028,6.4213
1756:5,IC1,Long-distance,GE→East,1075,46.428107,6.433425
1756:5,IC1,Long-distance,GE→East,1076,46.437185,6.44555
1756:5,IC1,Long-distance,GE→East,1077,46.446263,6.457674
1756:5,IC1,Long-distance,GE→East,1078,46.455341,6.469799
1756:5,IC1,Long-distance,GE→East,1079,46.46442,6.481923
1756:5,IC1,Long-distance,GE→East,1080,46.473498,6.494048
1756:5,IC1,Long-distance,GE→East,1081,46.482576,6.506172
1756:5,IC1,Long-distance,GE→East,1082,46.491655,6.518297
1756:5,IC1,Long-distance,GE→East,1083,46.500733,6.530422
1756:5,IC1,Long-distance,GE→East,1084,46.509811,6.542546
1756:5,IC1,Long-distance,GE→East,1085,46.518889,6.554671
1756:5,IC1,Long-distance,GE→East,1086,46.527968,6.566795
1756:5,IC1,Long-distance,GE→East,1087,46.537046,6.57892
1756:5,IC1,Long-distance,GE→East,1088,46.537046,6.57892
1756:5,IC1,Long-distance,GE→East,1089,46.533671,6.587281
1756:5,IC1,Long-distance,GE→East,1090,46.530296,6.595642
1756:5,IC1,Long-distance,GE→East,1091,46.52692,6.604004
1756:5,IC1,Long-distance,GE→East,1092,46.523545,6.612365
1756:5,IC1,Long-distance,GE→East,1093,46.52017,6.620726
1756:5,IC1,Long-distance,GE→East,1094,46.516795,6.629087
1765:1,IC1,Long-distance,GE→East,1105,46.232547,6.111969
1765:1,IC1,Long-distance,GE→East,1106,46.229359,6.116321
1765:1,IC1,Long-distance,GE→East,1107,46.22617,6.120674
1765:1,IC1,Long-distance,GE→East,1108,46.222982,6.125026
1765:1,IC1,Long-distance,GE→East,1109,46.219793,6.129378
1765:1,IC1,Long-distance,GE→East,1110,46.216605,6.13373
1765:1,IC1,Long-distance,GE→East,1111,46.213416,6.138083
1765:1,IC1,Long-distance,GE→East,1112,46.210228,6.142435
1765:1,IC1,Long-distance,GE→East,1113,46.210228,6.142435
1765:1,IC1,Long-distance,GE→East,1114,46.210228,6.142435
1765:1,IC1,Long-distance,GE→East,1115,46.210228,6.142435
1765:1,IC1,Long-distance,GE→East,1116,46.220441,6.156075
1765:1,IC1,Long-distance,GE→East,1117,46.230654,6.169715
1765:1,IC1,Long-distance,GE→East,1118,46.240867,6.183355
1765:1,IC1,Long-distance,GE→East,1119,46.25108,6.196996
1765:1,IC1,Long-distance,GE→East,1120,46.261293,6.210636
1765:1,IC1,Long-distance,GE→East,1121,46.271506,6.224276
1765:1,IC1,Long-distance,GE→East,1122,46.281719,6.237916
1765:1,IC1,Long-distance,GE→East,1123,46.291932,6.251556
1765:1,IC1,Long-distance,GE→East,1124,46.302146,6.265196
1765:1,IC1,Long-distance,GE→East,1125,46.312359,6.278837
1765:1,IC1,Long-distance,GE→East,1126,46.322572,6.292477
1765:1,IC1,Long-distance,GE→East,1127,46.332785,6.306117
1765:1,IC1,Long-distance,GE→East,1128,46.342998,6.319757
1765:1,IC1,Long-distance,GE→East,1129,46.353211,6.333397
1765:1,IC1,Long-distance,GE→East,1130,46.363424,6.347037
1765:1,IC1,Long-distance,GE→East,1131,46.373637,6.360678
1765:1,IC1,Long-distance,GE→East,1132,46.38385,6.374318
1765:1,IC1,Long-distance,GE→East,1133,46.394063,6.387958
1765:1,IC1,Long-distance,GE→East,1134,46.404276,6.401598
1765:1,IC1,Long-distance,GE→East,1135,46.414489,6.415238
1765:1,IC1,Long-distance,GE→East,1136,46.424702,6.428878
1765:1,IC1,Long-distance,GE→East,1137,46.434915,6.442518
1765:1,IC1,Long-distance,GE→East,1138,46.445128,6.456159
1765:1,IC1,Long-distance,GE→East,1139,46.455341,6.469799
1765:1,IC1,Long-distance,GE→East,1140,46.465555,6.483439
1765:1,IC1,Long-distance,GE→East,1141,46.475768,6.497079
1765:1,IC1,Long-distance,GE→East,1142,46.485981,6.510719
1765:1,IC1,Long-distance,GE→East,1143,46.496194,6.524359
1765:1,IC1,Long-distance,GE→East,1144,46.506407,6.538
1765:1,IC1,Long-distance,GE→East,1145,46.51662,6.55164
1765:1,IC1,Long-distance,GE→East,1146,46.526833,6.56528
1765:1,IC1,Long-distance,GE→East,1147,46.537046,6.57892
1765:1,IC1,Long-distance,GE→East,1148,46.537046,6.57892
1765:1,IC1,Long-distance,GE→East,1149,46.533671,6.587281
1765:1,IC1,Long-distance,GE→East,1150,46.530296,6.595642
1765:1,IC1,Long-distance,GE→East,1151,46.52692,6.604004
1765:1,IC1,Long-distance,GE→East,1152,46.523545,6.612365
1765:1,IC1,Long-distance,GE→East,1153,46.52017,6.620726
1765:1,IC1,Long-distance,GE→East,1154,46.516795,6.629087
1790:5,IC1,Long-distance,GE→East,1165,46.232547,6.111969
1790:5,IC1,Long-distance,GE→East,1166,46.229359,6.116321
1790:5,IC1,Long-distance,GE→East,1167,46.22617,6.120674
1790:5,IC1,Long-distance,GE→East,1168,46.222982,6.125026
1790:5,IC1,Long-distance,GE→East,1169,46.219793,6.129378
1790:5,IC1,Long-distance,GE→East,1170,46.216605,6.13373
1790:5,IC1,Long-distance,GE→East,1171,46.213416,6.138083
1790:5,IC1,Long-distance,GE→East,1172,46.210228,6.142435
1790:5,IC1,Long-distance,GE→East,1173,46.210228,6.142435
1790:5,IC1,Long-distance,GE→East,1174,46.210228,6.142435
1790:5,IC1,Long-distance,GE→East,1175,46.210228,6.142435
1790:5,IC1,Long-distance,GE→East,1176,46.220441,6.156075
1790:5,IC1,Long-distance,GE→East,1177,46.230654,6.169715
1790:5,IC1,Long-distance,GE→East,1178,46.240867,6.183355
1790:5,IC1,Long-distance,GE→East,1179,46.25108,6.196996
1790:5,IC1,Long-distance,GE→East,1180,46.261293,6.210636
1790:5,IC1,Long-distance,GE→East,1181,46.271506,6.224276
1790:5,IC1,Long-distance,GE→East,1182,46.281719,6.237916
1790:5,IC1,Long-distance,GE→East,1183,46.291932,6.251556
1790:5,IC1,Long-distance,GE→East,1184,46.302146,6.265196
1790:5,IC1,Long-distance,GE→East,1185,46.312359,6.278837
1790:5,IC1,Long-distance,GE→East,1186,46.322572,6.292477
1790:5,IC1,Long-distance,GE→East,1187,46.332785,6.306117
1790:5,IC1,Long-distance,GE→East,1188,46.342998,6.319757
1790:5,IC1,Long-distance,GE→East,1189,46.353211,6.333397
1790:5,IC1,Long-distance,GE→East,1190,46.363424,6.347037
1790:5,IC1,Long-distance,GE→East,1191,46.373637,6.360678
1790:5,IC1,Long-distance,GE→East,1192,46.38385,6.374318
1790:5,IC1,Long-distance,GE→East,1193,46.394063,6.387958
1790:5,IC1,Long-distance,GE→East,1194,46.404276,6.401598
1790:5,IC1,Long-distance,GE→East,1195,46.414489,6.415238
1790:5,IC1,Long-distance,GE→East,1196,46.424702,6.428878
1790:5,IC1,Long-distance,GE→East,1197,46.434915,6.442518
1790:5,IC1,Long-distance,GE→East,1198,46.445128,6.456159
1790:5,IC1,Long-distance,GE→East,1199,46.455341,6.469799
1790:5,IC1,Long-distance,GE→East,1200,46.465555,6.483439
1790:5,IC1,Long-distance,GE→East,1201,46.475768,6.497079
1790:5,IC1,Long-distance,GE→East,1202,46.485981,6.510719
1790:5,IC1,Long-distance,GE→East,1203,46.496194,6.524359
1790:5,IC1,Long-distance,GE→East,1204,46.506407,6.538
1790:5,IC1,Long-distance,GE→East,1205,46.51662,6.55164
1790:5,IC1,Long-distance,GE→East,1206,46.526833,6.56528
1790:5,IC1,Long-distance,GE→East,1207,46.537046,6.57892
1790:5,IC1,Long-distance,GE→East,1208,46.537046,6.57892
1790:5,IC1,Long-distance,GE→East,1209,46.533671,6.587281
1790:5,IC1,Long-distance,GE→East,1210,46.530296,6.595642
1790:5,IC1,Long-distance,GE→East,1211,46.52692,6.604004
1790:5,IC1,Long-distance,GE→East,1212,46.523545,6.612365
1790:5,IC1,Long-distance,GE→East,1213,46.52017,6.620726
1790:5,IC1,Long-distance,GE→East,1214,46.516795,6.629087
1813:12,IC1,Long-distance,GE→East,1225,46.232547,6.111969
1813:12,IC1,Long-distance,GE→East,1226,46.229359,6.116321
1813:12,IC1,Long-distance,GE→East,1227,46.22617,6.120674
1813:12,IC1,Long-distance,GE→East,1228,46.222982,6.125026
1813:12,IC1,Long-distance,GE→East,1229,46.219793,6.129378
1813:12,IC1,Long-distance,GE→East,1230,46.216605,6.13373
1813:12,IC1,Long-distance,GE→East,1231,46.213416,6.138083
1813:12,IC1,Long-distance,GE→East,1232,46.210228,6.142435
1813:12,IC1,Long-distance,GE→East,1233,46.210228,6.142435
1813:12,IC1,Long-distance,GE→East,1234,46.210228,6.142435
1813:12,IC1,Long-distance,GE→East,1235,46.210228,6.142435
1813:12,IC1,Long-distance,GE→East,1236,46.220441,6.156075
1813:12,IC1,Long-distance,GE→East,1237,46.230654,6.169715
1813:12,IC1,Long-distance,GE→East,1238,46.240867,6.183355
1813:12,IC1,Long-distance,GE→East,1239,46.25108,6.196996
1813:12,IC1,Long-distance,GE→East,1240,46.261293,6.210636
1813:12,IC1,Long-distance,GE→East,1241,46.271506,6.224276
1813:12,IC1,Long-distance,GE→East,1242,46.281719,6.237916
1813:12,IC1,Long-distance,GE→East,1243,46.291932,6.251556
1813:12,IC1,Long-distance,GE→East,1244,46.302146,6.265196
1813:12,IC1,Long-distance,GE→East,1245,46.312359,6.278837
1813:12,IC1,Long-distance,GE→East,1246,46.322572,6.292477
1813:12,IC1,Long-distance,GE→East,1247,46.332785,6.306117
1813:12,IC1,Long-distance,GE→East,1248,46.342998,6.319757
1813:12,IC1,Long-distance,GE→East,1249,46.353211,6.333397
1813:12,IC1,Long-distance,GE→East,1250,46.363424,6.347037
1813:12,IC1,Long-distance,GE→East,1251,46.373637,6.360678
1813:12,IC1,Long-distance,GE→East,1252,46.38385,6.374318
1813:12,IC1,Long-distance,GE→East,1253,46.394063,6.387958
1813:12,IC1,Long-distance,GE→East,1254,46.404276,6.401598
1813:12,IC1,Long-distance,GE→East,1255,46.414489,6.415238
1813:12,IC1,Long-distance,GE→East,1256,46.424702,6.428878
1813:12,IC1,Long-distance,GE→East,1257,46.434915,6.442518
1813:12,IC1,Long-distance,GE→East,1258,46.445128,6.456159
1813:12,IC1,Long-distance,GE→East,1259,46.455341,6.469799
1813:12,IC1,Long-distance,GE→East,1260,46.465555,6.483439
1813:12,IC1,Long-distance,GE→East,1261,46.475768,6.497079
1813:12,IC1,Long-distance,GE→East,1262,46.485981,6.510719
1813:12,IC1,Long-distance,GE→East,1263,46.496194,6.524359
1813:12,IC1,Long-distance,GE→East,1264,46.506407,6.538
1813:12,IC1,Long-distance,GE→East,1265,46.51662,6.55164
1813:12,IC1,Long-distance,GE→East,1266,46.526833,6.56528
